#,Address,Source,Live Registers,Warp Stall Sampling (All Samples),Instructions Executed,Address Space,Access Operation,Access Size,L1 Wavefronts Shared Excessive,L2 Theoretical Sectors Global Excessive,Register Dependencies,Predicate Dependencies,Uniform Register Dependencies,Uniform Predicate Dependencies
,,flash_fwd_kernel
232,00007ef1 797e4270,"      DEPBAR.LE SB0, 0x0",16,1,8192,,,,,,,,,
233,00007ef1 797e4280,      BAR.SYNC.DEFER_BLOCKING 0x0,16,640,8192,,,,,,,,,
234,00007ef1 797e4290,"      LEA R6, P0, R4, R18, 0x7",17,0,8192,,,,,,,,,
235,00007ef1 797e42a0,"      STL [R1+0x58], R7",16,78,8192,Local,Store,32,,,,,,
236,00007ef1 797e42b0,"      LEA.HI.X R7, R4, R7, R2, 0x7, P0",16,25,8192,,,,,,,,,
237,00007ef1 797e42c0,"      IMAD.SHL.U32 R4, R21, 0x8, RZ",15,1,8192,,,,,,,,,
238,00007ef1 797e42d0,"      LEA R2, P0, R6, UR8, 0x1",16,2,8192,,,,,,,,,
239,00007ef1 797e42e0,"      LEA.HI.X R3, R6, UR9, R7, 0x1, P0",17,5,8192,,,,,,,,,
240,00007ef1 797e42f0,"      IADD3 R6, P0, R2, UR18, RZ",16,0,8192,,,,,,,,,
241,00007ef1 797e4300,"      LOP3.LUT R5, R0, 0x8, R4, 0xf8, !PT",17,1,8192,,,,,,,,,
242,00007ef1 797e4310,"@!PT  LDS RZ, [RZ]",16,1,8192,,Load,32,0,,,,,
243,00007ef1 797e4320,"@!PT  LDS RZ, [RZ]",16,0,8192,,Load,32,0,,,,,
244,00007ef1 797e4330,"@!PT  LDS RZ, [RZ]",16,0,8192,,Load,32,0,,,,,
245,00007ef1 797e4340,"      LDGSTS.E.BYPASS.LTC128B.128 desc[UR16][R2.64], [R242+0x8000]",16,1,8192,"Global, Shared","Load, Store",128,0,0,,,,
246,00007ef1 797e4350,"      SHF.R.U32.HI R4, RZ, 0x3, R0",16,1,8192,,,,,,,,,
247,00007ef1 797e4360,"      IMAD R0, R21, 0x200, R8",16,1,8192,,,,,,,,,
248,00007ef1 797e4370,"      IADD3 R8, P1, R6, UR18, RZ",15,0,8192,,,,,,,,,
249,00007ef1 797e4380,"      IADD3.X R7, R3, UR21, RZ, P0, !PT",16,4,8192,,,,,,,,,
250,00007ef1 797e4390,"      LOP3.LUT R241, R5, R4, RZ, 0x3c, !PT",16,2,8192,,,,,,,,,
251,00007ef1 797e43a0,"      IADD3 R4, P0, R8, UR18, RZ",15,1,8192,,,,,,,,,
252,00007ef1 797e43b0,"      LDGSTS.E.BYPASS.LTC128B.128 desc[UR16][R6.64], [R242+0x8800]",15,2,8192,"Global, Shared","Load, Store",128,0,0,,,,
253,00007ef1 797e43c0,"      IADD3.X R9, R7, UR21, RZ, P1, !PT",15,0,8192,,,,,,,,,
254,00007ef1 797e43d0,"      LEA R229, R0, UR4, 0x1",15,0,8192,,,,,,,,,
255,00007ef1 797e43e0,"      IADD3.X R5, R9, UR21, RZ, P0, !PT",16,4,8192,,,,,,,,,
256,00007ef1 797e43f0,"      LDGSTS.E.BYPASS.LTC128B.128 desc[UR16][R8.64], [R242+0x9000]",16,6,8192,"Global, Shared","Load, Store",128,0,0,,,,
257,00007ef1 797e4400,"      VIADD R234, R229, 0x40",15,4,8192,,,,,,,,,
258,00007ef1 797e4410,"      LDGSTS.E.BYPASS.LTC128B.128 desc[UR16][R4.64], [R242+0x9800]",15,6,8192,"Global, Shared","Load, Store",128,0,0,,,,
259,00007ef1 797e4420,"      IMAD.SHL.U32 R3, R20, 0x40, RZ",16,6,8192,,,,,,,,,
260,00007ef1 797e4430,"      IADD3 R2, P1, R4, UR18, RZ",16,0,8192,,,,,,,,,
261,00007ef1 797e4440,"      LEA R20, R0, UR5, 0x1",16,2,8192,,,,,,,,,
262,00007ef1 797e4450,"      LOP3.LUT R240, R3, 0xfffffe00, RZ, 0xc0, !PT",16,7,8192,,,,,,,,,
263,00007ef1 797e4460,"      IADD3.X R3, R5, UR21, RZ, P1, !PT",16,5,8192,,,,,,,,,
264,00007ef1 797e4470,"      LEA.HI R7, R24, R29, RZ, 0x5",16,11,8192,,,,,,,,,
265,00007ef1 797e4480,"      IADD3 R6, P0, R2, UR18, RZ",15,11,8192,,,,,,,,,
266,00007ef1 797e4490,"      LDGSTS.E.BYPASS.LTC128B.128 desc[UR16][R2.64], [R242+0xa000]",15,2,8192,"Global, Shared","Load, Store",128,0,0,,,,
267,00007ef1 797e44a0,"      SHF.R.S32.HI R7, RZ, 0x5, R7",14,2,8192,,,,,,,,,
268,00007ef1 797e44b0,"      IMAD R9, R7, 0x400, R240",15,8,8192,,,,,,,,,
269,00007ef1 797e44c0,"      IADD3 R4, P1, R6, UR18, RZ",15,22,8192,,,,,,,,,
270,00007ef1 797e44d0,"      IADD3.X R7, R3, UR21, RZ, P0, !PT",16,1,8192,,,,,,,,,
271,00007ef1 797e44e0,"      IADD3 R8, P0, R4, UR18, RZ",16,0,8192,,,,,,,,,
272,00007ef1 797e44f0,"      IADD3.X R5, R7, UR21, RZ, P1, !PT",17,1,8192,,,,,,,,,
273,00007ef1 797e4500,"      LDGSTS.E.BYPASS.LTC128B.128 desc[UR16][R6.64], [R242+0xa800]",17,2,8192,"Global, Shared","Load, Store",128,0,0,,,,
274,00007ef1 797e4510,"      LOP3.LUT P1, RZ, R129, 0x2, RZ, 0xc0, !PT",15,1,8192,,,,,,,,,
275,00007ef1 797e4520,"      LDGSTS.E.BYPASS.LTC128B.128 desc[UR16][R4.64], [R242+0xb000]",15,5,8192,"Global, Shared","Load, Store",128,0,0,,,,
276,00007ef1 797e4530,"      IMAD.IADD R2, R9, 0x1, R241",15,12,8192,,,,,,,,,
277,00007ef1 797e4540,"      IADD3.X R9, R5, UR21, RZ, P0, !PT",15,1,8192,,,,,,,,,
278,00007ef1 797e4550,"      IMAD.MOV.U32 R3, RZ, RZ, 0x20",15,1,8192,,,,,,,,,
279,00007ef1 797e4560,"      LOP3.LUT P0, RZ, R128, 0x2, RZ, 0xc0, !PT",15,0,8192,,,,,,,,,
280,00007ef1 797e4570,"      LEA R230, R2, UR5, 0x1",16,2,8192,,,,,,,,,
281,00007ef1 797e4580,"      LDGSTS.E.BYPASS.LTC128B.128 desc[UR16][R8.64], [R242+0xb800]",15,1,8192,"Global, Shared","Load, Store",128,0,0,,,,
282,00007ef1 797e4590,"      SEL R2, R3, 0xffffffe0, !P0",14,0,8192,,,,,,,,,
283,00007ef1 797e45a0,"      SEL R0, R3, 0xffffffe0, !P1",15,4,8192,,,,,,,,,
284,00007ef1 797e45b0,"      LDSM.16.M88.4 R12, [R20+0x4000]",18,1,8192,Shared,Load,128,0,,,,,
285,00007ef1 797e45c0,"      LOP3.LUT P0, RZ, R128, 0x4, RZ, 0xc0, !PT",18,0,8192,,,,,,,,,
286,00007ef1 797e45d0,"      IMAD.IADD R228, R229, 0x1, R2",18,1,8192,,,,,,,,,
287,00007ef1 797e45e0,"      LOP3.LUT P1, RZ, R129, 0x4, RZ, 0xc0, !PT",18,0,8192,,,,,,,,,
288,00007ef1 797e45f0,"      LDSM.16.M88.4 R36, [R20+0x5800]",21,2,8192,Shared,Load,128,0,,,,,
289,00007ef1 797e4600,"      IMAD.IADD R233, R230, 0x1, R0",22,0,8192,,,,,,,,,
290,00007ef1 797e4610,"      LDSM.16.M88.4 R4, [R230+0x2000]",26,16,8192,Shared,Load,128,0,,,,,
291,00007ef1 797e4620,"      LDSM.16.M88.4 R44, [R20+0x4800]",30,5,8192,Shared,Load,128,0,,,,,
292,00007ef1 797e4630,"@P0   VIADD R234, R229, 0xffffffc0",30,2,8192,,,,,,,,,
293,00007ef1 797e4640,"      ISETP.GE.AND P0, PT, R235, 0x81, PT",30,1,8192,,,,,,,,,
294,00007ef1 797e4650,"      LDSM.16.M88.4 R16, [R233+0x2000]",33,2,8192,Shared,Load,128,0,,,,,
295,00007ef1 797e4660,"      LDSM.16.M88.4 R88, [R228+0x1800]",37,3,8192,Shared,Load,128,0,,,,,
296,00007ef1 797e4670,"      LDSM.16.M88.4 R8, [R230]",41,7,8192,Shared,Load,128,0,,,,,
297,00007ef1 797e4680,"      LDSM.16.M88.4 R40, [R20+0x5000]",45,7,8192,Shared,Load,128,0,,,,,
298,00007ef1 797e4690,"      LDSM.16.M88.4 R32, [R20+0x6000]",49,16,8192,Shared,Load,128,0,,,,,
299,00007ef1 797e46a0,"      LDSM.16.M88.4 R28, [R20+0x6800]",53,8,8192,Shared,Load,128,0,,,,,
300,00007ef1 797e46b0,"      LDSM.16.M88.4 R24, [R20+0x7000]",57,12,8192,Shared,Load,128,0,,,,,
301,00007ef1 797e46c0,"      LDSM.16.M88.4 R20, [R20+0x7800]",60,10,8192,Shared,Load,128,0,,,,,
302,00007ef1 797e46d0,"      HMMA.16816.F32 R84, R4, R12, RZ",64,49,8192,,,,,,,,,
303,00007ef1 797e46e0,"      LDSM.16.M88.4 R80, [R228+0x2000]",68,7,8192,Shared,Load,128,0,,,,,
304,00007ef1 797e46f0,"      LDSM.16.M88.4 R76, [R228+0x1000]",72,8,8192,Shared,Load,128,0,,,,,
305,00007ef1 797e4700,"      HMMA.16816.F32 R136, R4, R14, RZ",76,4,8192,,,,,,,,,
306,00007ef1 797e4710,"      LDSM.16.M88.4 R60, [R228+0x800]",80,6,8192,Shared,Load,128,0,,,,,
307,00007ef1 797e4720,"      HMMA.16816.F32 R52, R4, R44, RZ",84,12,8192,,,,,,,,,
308,00007ef1 797e4730,"      LDSM.16.M88.4 R68, [R228+0x3000]",88,7,8192,Shared,Load,128,0,,,,,
309,00007ef1 797e4740,"      LDSM.16.M88.4 R64, [R228]",92,13,8192,Shared,Load,128,0,,,,,
310,00007ef1 797e4750,"      HMMA.16816.F32 R192, R8, R12, RZ",96,23,8192,,,,,,,,,
311,00007ef1 797e4760,"      LDSM.16.M88.4 R72, [R228+0x2800]",98,6,8192,Shared,Load,128,0,,,,,
312,00007ef1 797e4770,"      HMMA.16816.F32 R236, R8, R14, RZ",102,9,8192,,,,,,,,,
313,00007ef1 797e4780,"      LDSM.16.M88.4 R128, [R234+0x3800]",104,3,8192,Shared,Load,128,0,,,,,
314,00007ef1 797e4790,      LDGDEPBAR,104,9,8192,,,,,,,,,
315,00007ef1 797e47a0,"      HMMA.16816.F32 R12, R4, R36, RZ",108,0,8192,,,,,,,,,
316,00007ef1 797e47b0,"      HMMA.16816.F32 R132, R4, R46, RZ",112,8,8192,,,,,,,,,
317,00007ef1 797e47c0,"      HMMA.16816.F32 R180, R8, R44, RZ",116,4,8192,,,,,,,,,
318,00007ef1 797e47d0,"      HMMA.16816.F32 R224, R8, R46, RZ",118,3,8192,,,,,,,,,
319,00007ef1 797e47e0,"      LDSM.16.M88.4 R44, [R228+0x3800]",120,4,8192,Shared,Load,128,0,,,,,
320,00007ef1 797e47f0,"      HMMA.16816.F32 R156, R16, R88, R12",124,4,8192,,,,,,,,,
321,00007ef1 797e4800,"      LDSM.16.M88.4 R12, [R233]",124,7,8192,Shared,Load,128,0,,,,,
322,00007ef1 797e4810,"      HMMA.16816.F32 R48, R4, R40, RZ",128,41,8192,,,,,,,,,
323,00007ef1 797e4820,"      HMMA.16816.F32 R56, R4, R32, RZ",132,10,8192,,,,,,,,,
324,00007ef1 797e4830,"      HMMA.16816.F32 R92, R4, R28, RZ",136,6,8192,,,,,,,,,
325,00007ef1 797e4840,"      HMMA.16816.F32 R96, R4, R24, RZ",140,9,8192,,,,,,,,,
326,00007ef1 797e4850,"      HMMA.16816.F32 R104, R4, R20, RZ",144,6,8192,,,,,,,,,
327,00007ef1 797e4860,"      HMMA.16816.F32 R124, R4, R42, RZ",148,10,8192,,,,,,,,,
328,00007ef1 797e4870,"      HMMA.16816.F32 R120, R4, R38, RZ",152,6,8192,,,,,,,,,
329,00007ef1 797e4880,"      HMMA.16816.F32 R116, R4, R34, RZ",156,7,8192,,,,,,,,,
330,00007ef1 797e4890,"      HMMA.16816.F32 R112, R4, R30, RZ",160,9,8192,,,,,,,,,
331,00007ef1 797e48a0,"      HMMA.16816.F32 R108, R4, R26, RZ",164,16,8192,,,,,,,,,
332,00007ef1 797e48b0,"      HMMA.16816.F32 R100, R4, R22, RZ",168,5,8192,,,,,,,,,
333,00007ef1 797e48c0,"      HMMA.16816.F32 R176, R8, R40, RZ",168,4,8192,,,,,,,,,
334,00007ef1 797e48d0,"      IMAD.MOV.U32 R4, RZ, RZ, 0x40",167,4,8192,,,,,,,,,
335,00007ef1 797e48e0,"      SEL R4, R4, 0xffffffc0, !P1",167,10,8192,,,,,,,,,
336,00007ef1 797e48f0,"      HMMA.16816.F32 R220, R8, R42, RZ",171,27,8192,,,,,,,,,
337,00007ef1 797e4900,"      LDSM.16.M88.4 R40, [R234+0x1800]",173,2,8192,Shared,Load,128,0,,,,,
338,00007ef1 797e4910,"      IMAD.IADD R231, R230, 0x1, R4",174,6,8192,,,,,,,,,
339,00007ef1 797e4920,"      HMMA.16816.F32 R152, R8, R36, RZ",178,13,8192,,,,,,,,,
340,00007ef1 797e4930,"      IMAD.IADD R232, R0, 0x1, R231",177,6,8192,,,,,,,,,
341,00007ef1 797e4940,"      HMMA.16816.F32 R216, R8, R38, RZ",181,40,8192,,,,,,,,,
342,00007ef1 797e4950,"      LDSM.16.M88.4 R36, [R234+0x2000]",183,2,8192,Shared,Load,128,0,,,,,
343,00007ef1 797e4960,"      HMMA.16816.F32 R160, R8, R32, RZ",187,5,8192,,,,,,,,,
344,00007ef1 797e4970,"      HMMA.16816.F32 R212, R8, R34, RZ",189,9,8192,,,,,,,,,
345,00007ef1 797e4980,"      LDSM.16.M88.4 R32, [R234]",191,1,8192,Shared,Load,128,0,,,,,
346,00007ef1 797e4990,"      HMMA.16816.F32 R172, R8, R28, RZ",195,9,8192,,,,,,,,,
347,00007ef1 797e49a0,"      HMMA.16816.F32 R208, R8, R30, RZ",197,11,8192,,,,,,,,,
348,00007ef1 797e49b0,"      LDSM.16.M88.4 R28, [R234+0x800]",199,1,8192,Shared,Load,128,0,,,,,
349,00007ef1 797e49c0,"      HMMA.16816.F32 R168, R8, R24, RZ",203,9,8192,,,,,,,,,
350,00007ef1 797e49d0,"      HMMA.16816.F32 R204, R8, R26, RZ",205,9,8192,,,,,,,,,
351,00007ef1 797e49e0,"      LDSM.16.M88.4 R24, [R234+0x1000]",207,0,8192,Shared,Load,128,0,,,,,
352,00007ef1 797e49f0,"      HMMA.16816.F32 R164, R8, R20, RZ",211,6,8192,,,,,,,,,
353,00007ef1 797e4a00,"      HMMA.16816.F32 R200, R8, R22, RZ",213,9,8192,,,,,,,,,
354,00007ef1 797e4a10,"      LDSM.16.M88.4 R8, [R231+0x2000]",211,0,8192,Shared,Load,128,0,,,,,
355,00007ef1 797e4a20,"      LDSM.16.M88.4 R20, [R231]",215,10,8192,Shared,Load,128,0,,,,,
356,00007ef1 797e4a30,"      HMMA.16816.F32 R148, R16, R80, R56",219,2,8192,,,,,,,,,
357,00007ef1 797e4a40,"      LDSM.16.M88.4 R56, [R234+0x3000]",219,7,8192,Shared,Load,128,0,,,,,
358,00007ef1 797e4a50,"      HMMA.16816.F32 R184, R16, R76, R48",223,11,8192,,,,,,,,,
359,00007ef1 797e4a60,"      HMMA.16816.F32 R104, R16, R44, R104",219,7,8192,,,,,,,,,
360,00007ef1 797e4a70,"      HMMA.16816.F32 R48, R12, R62, R224",223,14,8192,,,,,,,,,
361,00007ef1 797e4a80,"      HMMA.16816.F32 R188, R16, R60, R52",223,12,8192,,,,,,,,,
362,00007ef1 797e4a90,"      LDSM.16.M88.4 R52, [R234+0x2800]",223,2,8192,Shared,Load,128,0,,,,,
363,00007ef1 797e4aa0,"      IMAD.IADD R227, R2, 0x1, R234",224,0,8192,,,,,,,,,
364,00007ef1 797e4ab0,"      HMMA.16816.F32 R140, R16, R68, R96",227,37,8192,,,,,,,,,
365,00007ef1 797e4ac0,"      HMMA.16816.F32 R196, R16, R64, R84",227,12,8192,,,,,,,,,
366,00007ef1 797e4ad0,"      HMMA.16816.F32 R132, R16, R62, R132",223,9,8192,,,,,,,,,
367,00007ef1 797e4ae0,"      HMMA.16816.F32 R108, R16, R70, R108",221,18,8192,,,,,,,,,
368,00007ef1 797e4af0,"      HMMA.16816.F32 R84, R16, R46, R100",225,15,8192,,,,,,,,,
369,00007ef1 797e4b00,"      HMMA.16816.F32 R100, R12, R64, R192",225,10,8192,,,,,,,,,
370,00007ef1 797e4b10,"      HMMA.16816.F32 R120, R16, R90, R120",219,10,8192,,,,,,,,,
371,00007ef1 797e4b20,"      HMMA.16816.F32 R136, R16, R66, R136",219,12,8192,,,,,,,,,
372,00007ef1 797e4b30,"      HMMA.16816.F32 R64, R12, R66, R236",221,8,8192,,,,,,,,,
373,00007ef1 797e4b40,"      HMMA.16816.F32 R144, R16, R72, R92",221,9,8192,,,,,,,,,
374,00007ef1 797e4b50,"      HMMA.16816.F32 R124, R16, R78, R124",217,10,8192,,,,,,,,,
375,00007ef1 797e4b60,"      HMMA.16816.F32 R116, R16, R82, R116",217,16,8192,,,,,,,,,
376,00007ef1 797e4b70,"      HMMA.16816.F32 R112, R16, R74, R112",217,8,8192,,,,,,,,,
377,00007ef1 797e4b80,"      HMMA.16816.F32 R96, R12, R60, R180",217,12,8192,,,,,,,,,
378,00007ef1 797e4b90,"      HMMA.16816.F32 R92, R12, R76, R176",215,11,8192,,,,,,,,,
379,00007ef1 797e4ba0,"      HMMA.16816.F32 R152, R12, R88, R152",209,3,8192,,,,,,,,,
380,00007ef1 797e4bb0,"      HMMA.16816.F32 R244, R12, R68, R168",211,11,8192,,,,,,,,,
381,00007ef1 797e4bc0,"      HMMA.16816.F32 R248, R12, R44, R164",209,10,8192,,,,,,,,,
382,00007ef1 797e4bd0,"      HMMA.16816.F32 R16, R12, R78, R220",207,10,8192,,,,,,,,,
383,00007ef1 797e4be0,"      HMMA.16816.F32 R180, R8, R128, R104",205,6,8192,,,,,,,,,
384,00007ef1 797e4bf0,"      HMMA.16816.F32 R160, R12, R80, R160",201,3,8192,,,,,,,,,
385,00007ef1 797e4c00,"      HMMA.16816.F32 R176, R12, R72, R172",203,13,8192,,,,,,,,,
386,00007ef1 797e4c10,"      HMMA.16816.F32 R88, R12, R90, R216",199,11,8192,,,,,,,,,
387,00007ef1 797e4c20,"      HMMA.16816.F32 R76, R12, R82, R212",199,15,8192,,,,,,,,,
388,00007ef1 797e4c30,"      HMMA.16816.F32 R60, R12, R74, R208",197,8,8192,,,,,,,,,
389,00007ef1 797e4c40,"      HMMA.16816.F32 R164, R12, R70, R204",195,14,8192,,,,,,,,,
390,00007ef1 797e4c50,"      HMMA.16816.F32 R168, R12, R46, R200",193,6,8192,,,,,,,,,
391,00007ef1 797e4c60,"      LDSM.16.M88.4 R12, [R232]",187,1,8192,Shared,Load,128,0,,,,,
392,00007ef1 797e4c70,"      LDSM.16.M88.4 R44, [R227+0x800]",191,12,8192,Shared,Load,128,0,,,,,
393,00007ef1 797e4c80,"      HMMA.16816.F32 R104, R20, R30, R48",195,1,8192,,,,,,,,,
394,00007ef1 797e4c90,"      LDSM.16.M88.4 R48, [R227]",195,6,8192,Shared,Load,128,0,,,,,
395,00007ef1 797e4ca0,"      HMMA.16816.F32 R200, R8, R56, R140",199,4,8192,,,,,,,,,
396,00007ef1 797e4cb0,"      HMMA.16816.F32 R140, R8, R30, R132",199,7,8192,,,,,,,,,
397,00007ef1 797e4cc0,"      HMMA.16816.F32 R132, R8, R58, R108",197,10,8192,,,,,,,,,
398,00007ef1 797e4cd0,"      HMMA.16816.F32 R108, R20, R32, R100",197,5,8192,,,,,,,,,
399,00007ef1 797e4ce0,"      HMMA.16816.F32 R172, R8, R42, R120",197,8,8192,,,,,,,,,
400,00007ef1 797e4cf0,"      HMMA.16816.F32 R120, R8, R130, R84",197,7,8192,,,,,,,,,
401,00007ef1 797e4d00,"      HMMA.16816.F32 R84, R20, R34, R64",197,10,8192,,,,,,,,,
402,00007ef1 797e4d10,"      HMMA.16816.F32 R192, R8, R40, R156",197,9,8192,,,,,,,,,
403,00007ef1 797e4d20,"      HMMA.16816.F32 R204, R8, R36, R148",197,11,8192,,,,,,,,,
404,00007ef1 797e4d30,"      HMMA.16816.F32 R208, R8, R52, R144",197,10,8192,,,,,,,,,
405,00007ef1 797e4d40,"      HMMA.16816.F32 R196, R8, R32, R196",193,8,8192,,,,,,,,,
406,00007ef1 797e4d50,"      HMMA.16816.F32 R188, R8, R28, R188",191,5,8192,,,,,,,,,
407,00007ef1 797e4d60,"      HMMA.16816.F32 R184, R8, R24, R184",191,10,8192,,,,,,,,,
408,00007ef1 797e4d70,"      HMMA.16816.F32 R136, R8, R34, R136",191,10,8192,,,,,,,,,
409,00007ef1 797e4d80,"      LDSM.16.M88.4 R32, [R227+0x2000]",193,4,8192,Shared,Load,128,0,,,,,
410,00007ef1 797e4d90,"      HMMA.16816.F32 R148, R8, R26, R124",197,8,8192,,,,,,,,,
411,00007ef1 797e4da0,"      HMMA.16816.F32 R156, R8, R38, R116",197,10,8192,,,,,,,,,
412,00007ef1 797e4db0,"      HMMA.16816.F32 R144, R8, R54, R112",197,9,8192,,,,,,,,,
413,00007ef1 797e4dc0,"      LDSM.16.M88.4 R8, [R232+0x2000]",193,7,8192,Shared,Load,128,0,,,,,
414,00007ef1 797e4dd0,"      HMMA.16816.F32 R100, R20, R24, R92",197,7,8192,,,,,,,,,
415,00007ef1 797e4de0,"      HMMA.16816.F32 R92, R20, R40, R152",195,13,8192,,,,,,,,,
416,00007ef1 797e4df0,"      HMMA.16816.F32 R88, R20, R42, R88",189,5,8192,,,,,,,,,
417,00007ef1 797e4e00,"      LDSM.16.M88.4 R40, [R227+0x1000]",191,3,8192,Shared,Load,128,0,,,,,
418,00007ef1 797e4e10,"      HMMA.16816.F32 R116, R20, R28, R96",195,5,8192,,,,,,,,,
419,00007ef1 797e4e20,"      LDSM.16.M88.4 R28, [R227+0x2800]",193,1,8192,Shared,Load,128,0,,,,,
420,00007ef1 797e4e30,"      HMMA.16816.F32 R108, R12, R48, R108",193,25,8192,,,,,,,,,
421,00007ef1 797e4e40,"      HMMA.16816.F32 R80, R20, R36, R160",197,12,8192,,,,,,,,,
422,00007ef1 797e4e50,"      HMMA.16816.F32 R76, R20, R38, R76",191,8,8192,,,,,,,,,
423,00007ef1 797e4e60,"      LDSM.16.M88.4 R36, [R227+0x1800]",193,3,8192,Shared,Load,128,0,,,,,
424,00007ef1 797e4e70,"      HMMA.16816.F32 R112, R12, R50, R84",197,10,8192,,,,,,,,,
425,00007ef1 797e4e80,"      HMMA.16816.F32 R96, R20, R26, R16",197,6,8192,,,,,,,,,
426,00007ef1 797e4e90,"      FMNMX.FTZ R2, R108, R109, !PT",192,0,8192,,,,,,,,,
427,00007ef1 797e4ea0,"      LDSM.16.M88.4 R24, [R227+0x3000]",196,0,8192,Shared,Load,128,0,,,,,
428,00007ef1 797e4eb0,"      HMMA.16816.F32 R116, R12, R44, R116",196,6,8192,,,,,,,,,
429,00007ef1 797e4ec0,"      LDSM.16.M88.4 R16, [R227+0x3800]",200,1,8192,Shared,Load,128,0,,,,,
430,00007ef1 797e4ed0,"      DEPBAR.LE SB0, 0x0",200,0,8192,,,,,,,,,
431,00007ef1 797e4ee0,"      HMMA.16816.F32 R104, R12, R46, R104",200,25,8192,,,,,,,,,
432,00007ef1 797e4ef0,"      HMMA.16816.F32 R72, R20, R52, R176",204,17,8192,,,,,,,,,
433,00007ef1 797e4f00,"      FMNMX.FTZ R2, R112, R2, !PT",198,3,8192,,,,,,,,,
434,00007ef1 797e4f10,"      FMNMX.FTZ R2, R113, R2, !PT",198,19,8192,,,,,,,,,
435,00007ef1 797e4f20,"      HMMA.16816.F32 R68, R20, R54, R60",202,9,8192,,,,,,,,,
436,00007ef1 797e4f30,"      HMMA.16816.F32 R52, R8, R48, R196",200,27,8192,,,,,,,,,
437,00007ef1 797e4f40,"      FMNMX.FTZ R2, R116, R2, !PT",194,1,8192,,,,,,,,,
438,00007ef1 797e4f50,"      FMNMX.FTZ R2, R117, R2, !PT",194,11,8192,,,,,,,,,
439,00007ef1 797e4f60,"      HMMA.16816.F32 R48, R8, R50, R136",196,5,8192,,,,,,,,,
440,00007ef1 797e4f70,"      FMNMX.FTZ R2, R104, R2, !PT",192,4,8192,,,,,,,,,
441,00007ef1 797e4f80,"      HMMA.16816.F32 R124, R12, R40, R100",196,17,8192,,,,,,,,,
442,00007ef1 797e4f90,"      FMNMX.FTZ R5, R105, R2, !PT",193,2,8192,,,,,,,,,
443,00007ef1 797e4fa0,"      HMMA.16816.F32 R84, R8, R44, R188",196,24,8192,,,,,,,,,
444,00007ef1 797e4fb0,"      HMMA.16816.F32 R100, R12, R42, R96",194,15,8192,,,,,,,,,
445,00007ef1 797e4fc0,"      FMNMX.FTZ R3, R52, R53, !PT",191,2,8192,,,,,,,,,
446,00007ef1 797e4fd0,"      HMMA.16816.F32 R64, R20, R56, R244",195,16,8192,,,,,,,,,
447,00007ef1 797e4fe0,"      FMNMX.FTZ R2, R48, R3, !PT",190,1,8192,,,,,,,,,
448,00007ef1 797e4ff0,"      FMNMX.FTZ R2, R49, R2, !PT",189,6,8192,,,,,,,,,
449,00007ef1 797e5000,"      HMMA.16816.F32 R60, R20, R58, R164",193,21,8192,,,,,,,,,
450,00007ef1 797e5010,"      FMNMX.FTZ R3, R124, R5, !PT",188,1,8192,,,,,,,,,
451,00007ef1 797e5020,"      FMNMX.FTZ R3, R125, R3, !PT",187,20,8192,,,,,,,,,
452,00007ef1 797e5030,"      HMMA.16816.F32 R56, R20, R128, R248",191,3,8192,,,,,,,,,
453,00007ef1 797e5040,"      FMNMX.FTZ R2, R84, R2, !PT",185,2,8192,,,,,,,,,
454,00007ef1 797e5050,"      FMNMX.FTZ R2, R85, R2, !PT",185,14,8192,,,,,,,,,
455,00007ef1 797e5060,"      HMMA.16816.F32 R20, R20, R130, R168",185,4,8192,,,,,,,,,
456,00007ef1 797e5070,"      FMNMX.FTZ R3, R100, R3, !PT",179,0,8192,,,,,,,,,
457,00007ef1 797e5080,"      FMNMX.FTZ R3, R101, R3, !PT",179,8,8192,,,,,,,,,
458,00007ef1 797e5090,"      HMMA.16816.F32 R44, R8, R46, R140",181,1,8192,,,,,,,,,
459,00007ef1 797e50a0,"      HMMA.16816.F32 R168, R12, R36, R92",181,27,8192,,,,,,,,,
460,00007ef1 797e50b0,"      HMMA.16816.F32 R176, R12, R34, R76",181,8,8192,,,,,,,,,
461,00007ef1 797e50c0,"      HMMA.16816.F32 R76, R8, R40, R184",181,8,8192,,,,,,,,,
462,00007ef1 797e50d0,"      HMMA.16816.F32 R160, R12, R38, R88",179,11,8192,,,,,,,,,
463,00007ef1 797e50e0,"      FMNMX.FTZ R2, R44, R2, !PT",175,1,8192,,,,,,,,,
464,00007ef1 797e50f0,"      FMNMX.FTZ R2, R45, R2, !PT",175,6,8192,,,,,,,,,
465,00007ef1 797e5100,"      HMMA.16816.F32 R188, R12, R32, R80",179,3,8192,,,,,,,,,
466,00007ef1 797e5110,"      FMNMX.FTZ R3, R168, R3, !PT",175,2,8192,,,,,,,,,
467,00007ef1 797e5120,"      FMNMX.FTZ R3, R169, R3, !PT",175,6,8192,,,,,,,,,
468,00007ef1 797e5130,"      HMMA.16816.F32 R80, R8, R42, R148",179,3,8192,,,,,,,,,
469,00007ef1 797e5140,"      HMMA.16816.F32 R128, R8, R36, R192",177,16,8192,,,,,,,,,
470,00007ef1 797e5150,"      FMNMX.FTZ R2, R76, R2, !PT",171,2,8192,,,,,,,,,
